city,date,PM2.5,AQI
Guangzhou,20141107,40.58333333,427.0555556
Guangzhou,20141108,9.291666667,406.1944444
Guangzhou,20141109,31.375,420.9166667
Guangzhou,20141110,23.04761905,415.3650794
Guangzhou,20141111,25.95833333,417.3055556
Guangzhou,20141112,17.04166667,411.3611111
Guangzhou,20141113,52.25,434.8333333
Guangzhou,20141114,51.125,434.0833333
Guangzhou,20141115,55.75,437.1666667
Guangzhou,20141116,56.66666667,437.7777778
Guangzhou,20141117,53.33333333,435.5555556
Guangzhou,20141118,61.19047619,440.7936508
Guangzhou,20141119,69.70833333,446.4722222
Guangzhou,20141120,72.72727273,448.4848485
Guangzhou,20141121,77.75,451.8333333
Guangzhou,20141122,82,454.6666667
Guangzhou,20141123,49.82608696,433.2173913
Guangzhou,20141124,39.75,426.5
Guangzhou,20141125,51.41666667,434.2777778
Guangzhou,20141126,79.83333333,453.2222222
Guangzhou,20141127,60.75,440.5
Guangzhou,20141128,67.375,444.9166667
Guangzhou,20141129,52.79166667,435.1944444
Guangzhou,20141130,43.47826087,428.9855072
Guangzhou,20141201,21.65217391,414.4347826
Guangzhou,20141202,68.35,445.5666667
Guangzhou,20141203,65.95454545,443.969697
Guangzhou,20141204,16,410.6666667
Guangzhou,20141205,26.63636364,417.7575758
Guangzhou,20141206,38.625,425.75
Guangzhou,20141207,49.45454545,432.969697
Guangzhou,20141208,45.91304348,430.6086957
Guangzhou,20141209,63.89473684,442.5964912
Guangzhou,20141210,73.70833333,449.1388889
Guangzhou,20141211,65.625,443.75
Guangzhou,20141212,47.95833333,431.9722222
Guangzhou,20141213,52.61904762,435.0793651
Guangzhou,20141214,59,439.3333333
Guangzhou,20141215,86.95652174,457.9710145
Guangzhou,20141216,57.45833333,438.3055556
Guangzhou,20141217,35,423.3333333
Guangzhou,20141218,33.26086957,422.173913
Guangzhou,20141219,72.70833333,448.4722222
Guangzhou,20141220,57.54166667,438.3611111
Guangzhou,20141221,55.29166667,436.8611111
Guangzhou,20141222,70.33333333,446.8888889
Guangzhou,20141223,72,448
Guangzhou,20141224,93.85714286,462.5714286
Guangzhou,20141225,125.5833333,483.7222222
Guangzhou,20141226,94.875,463.25
Guangzhou,20141227,68.33333333,445.5555556
Guangzhou,20141228,45.04166667,430.0277778
Guangzhou,20141229,74.65,449.7666667
Guangzhou,20141230,90.47826087,460.3188406
Guangzhou,20141231,91.95833333,461.3055556
Guangzhou,20150101,51.16666667,434.1111111
Guangzhou,20150102,60.375,440.25
Guangzhou,20150103,114.6666667,476.4444444
Guangzhou,20150104,74.54166667,449.6944444
Guangzhou,20150105,72.91666667,448.6111111
Guangzhou,20150106,99.29166667,466.1944444
Guangzhou,20150107,52.29166667,434.8611111
Guangzhou,20150108,51.04761905,434.031746
Guangzhou,20150109,61.66666667,441.1111111
Guangzhou,20150110,61.125,440.75
Guangzhou,20150111,59.375,439.5833333
Guangzhou,20150112,32.16666667,421.4444444
Guangzhou,20150113,16.625,411.0833333
Guangzhou,20150114,25.04347826,416.6956522
Guangzhou,20150115,50.83333333,433.8888889
Guangzhou,20150116,64.70833333,443.1388889
Guangzhou,20150117,50.625,433.75
Guangzhou,20150118,79.82608696,453.2173913
Guangzhou,20150119,72.75,448.5
Guangzhou,20150120,151.1666667,500.7777778
Guangzhou,20150121,174.2,516.1333333
Guangzhou,20150122,66.92307692,444.6153846
Guangzhou,20150123,72.33333333,448.2222222
Guangzhou,20150124,84.625,456.4166667
Guangzhou,20150125,91.625,461.0833333
Guangzhou,20150126,97.59090909,465.0606061
Guangzhou,20150127,80.79166667,453.8611111
Guangzhou,20150128,58.70833333,439.1388889
Guangzhou,20150129,66.5,444.3333333
Guangzhou,20150130,40.57142857,427.047619
Guangzhou,20150131,42.625,428.4166667
Guangzhou,20150201,48.5,432.3333333
Guangzhou,20150202,67.79166667,445.1944444
Guangzhou,20150203,98.45833333,465.6388889
Guangzhou,20150204,58.58333333,439.0555556
Guangzhou,20150205,50.95238095,433.968254
Guangzhou,20150206,96.27777778,464.1851852
Guangzhou,20150207,108.9166667,472.6111111
Guangzhou,20150208,73.71428571,449.1428571
Guangzhou,20150209,76.75,451.1666667
Guangzhou,20150210,106.625,471.0833333
Guangzhou,20150211,129.4583333,486.3055556
Guangzhou,20150212,120.8695652,480.5797101
Guangzhou,20150213,74.5,449.6666667
Guangzhou,20150214,70.45833333,446.9722222
Guangzhou,20150215,101.0416667,467.3611111
Guangzhou,20150216,69.73913043,446.4927536
Guangzhou,20150217,52,434.6666667
Guangzhou,20150218,65.375,443.5833333
Guangzhou,20150219,69.29166667,446.1944444
Guangzhou,20150220,41.08333333,427.3888889
Guangzhou,20150221,41.83333333,427.8888889
Guangzhou,20150222,41.625,427.75
Guangzhou,20150223,26.34782609,417.5652174
Guangzhou,20150224,34.75,423.1666667
Guangzhou,20150225,30.25,420.1666667
Guangzhou,20150226,28.90909091,419.2727273
Guangzhou,20150227,22.16666667,414.7777778
Guangzhou,20150228,23.79166667,415.8611111
Guangzhou,20150301,12.89473684,408.5964912
Guangzhou,20150302,39.66666667,426.4444444
Guangzhou,20150303,44.33333333,429.5555556
Guangzhou,20150304,15.54166667,410.3611111
Guangzhou,20150305,22.375,414.9166667
Guangzhou,20150306,15.41666667,410.2777778
Guangzhou,20150307,37.5,425
Guangzhou,20150308,109.3333333,472.8888889
Guangzhou,20150309,86.58333333,457.7222222
Guangzhou,20150310,32.5,421.6666667
Guangzhou,20150311,26.86363636,417.9090909
Guangzhou,20150312,16.95833333,411.3055556
Guangzhou,20150313,42.29166667,428.1944444
Guangzhou,20150314,67.25,444.8333333
Guangzhou,20150315,50.875,433.9166667
Guangzhou,20150316,42.29166667,428.1944444
Guangzhou,20150317,29.58333333,419.7222222
Guangzhou,20150318,30.25,420.1666667
Guangzhou,20150319,34.58333333,423.0555556
Guangzhou,20150320,32.83333333,421.8888889
Guangzhou,20150321,51.29166667,434.1944444
Guangzhou,20150322,64.54166667,443.0277778
Guangzhou,20150323,39.58333333,426.3888889
Guangzhou,20150324,15.68181818,410.4545455
Guangzhou,20150325,33.45833333,422.3055556
Guangzhou,20150326,24.95833333,416.6388889
Guangzhou,20150327,34.375,422.9166667
Guangzhou,20150328,44.95833333,429.9722222
Guangzhou,20150329,60.82352941,440.5490196
Guangzhou,20150330,42.95833333,428.6388889
Guangzhou,20150331,27.66666667,418.4444444
Guangzhou,20150401,24.83333333,416.5555556
Guangzhou,20150402,20.5,413.6666667
Guangzhou,20150403,19.70833333,413.1388889
Guangzhou,20150404,15.41666667,410.2777778
Guangzhou,20150405,21.29166667,414.1944444
Guangzhou,20150406,33.16666667,422.1111111
Guangzhou,20150407,43.91666667,429.2777778
Guangzhou,20150408,12.95833333,408.6388889
Guangzhou,20150409,30.0952381,420.0634921
Guangzhou,20150410,17.20833333,411.4722222
Guangzhou,20150411,30.58333333,420.3888889
Guangzhou,20150412,46.41666667,430.9444444
Guangzhou,20150413,59.54166667,439.6944444
Guangzhou,20150414,36.625,424.4166667
Guangzhou,20150415,52.375,434.9166667
Guangzhou,20150416,65.41666667,443.6111111
Guangzhou,20150417,49.30434783,432.8695652
Guangzhou,20150418,35.3,423.5333333
Guangzhou,20150419,37.93333333,425.2888889
Guangzhou,20150420,25.31818182,416.8787879
Guangzhou,20150421,20.91666667,413.9444444
Guangzhou,20150422,33.29166667,422.1944444
Guangzhou,20150423,56.91304348,437.942029
Guangzhou,20150424,59.95833333,439.9722222
Guangzhou,20150425,116.8333333,477.8888889
Guangzhou,20150426,81.86363636,454.5757576
Guangzhou,20150427,64.29166667,442.8611111
Guangzhou,20150428,42.45833333,428.3055556
Guangzhou,20150429,52.54166667,435.0277778
Guangzhou,20150430,49.58333333,433.0555556
Guangzhou,20150501,16.70833333,411.1388889
Guangzhou,20150502,16,410.6666667
Guangzhou,20150503,26.16666667,417.4444444
Guangzhou,20150504,29.54166667,419.6944444
Guangzhou,20150505,22.20833333,414.8055556
Guangzhou,20150506,22.08333333,414.7222222
Guangzhou,20150507,22.625,415.0833333
Guangzhou,20150508,18.91666667,412.6111111
Guangzhou,20150509,20.84210526,413.8947368
Guangzhou,20150510,32,421.3333333
Guangzhou,20150511,24.16666667,416.1111111
Guangzhou,20150512,19.29166667,412.8611111
Guangzhou,20150513,40.68181818,427.1212121
Guangzhou,20150514,21.95833333,414.6388889
Guangzhou,20150515,15.95833333,410.6388889
Guangzhou,20150516,22.95833333,415.3055556
Guangzhou,20150517,31.54166667,421.0277778
Guangzhou,20150518,22.20833333,414.8055556
Guangzhou,20150519,25.91666667,417.2777778
Guangzhou,20150520,23,415.3333333
Guangzhou,20150521,26.70833333,417.8055556
Guangzhou,20150522,46.58333333,431.0555556
Guangzhou,20150523,41.25,427.5
Guangzhou,20150524,67.33333333,444.8888889
Guangzhou,20150525,92.875,461.9166667
Guangzhou,20150526,37.47368421,424.9824561
Guangzhou,20150527,31.13043478,420.7536232
Guangzhou,20150528,23.75,415.8333333
Guangzhou,20150529,24.875,416.5833333
Guangzhou,20150530,24.81818182,416.5454545
Guangzhou,20150531,35.83333333,423.8888889
Guangzhou,20150601,28.79166667,419.1944444
Guangzhou,20150602,17.08333333,411.3888889
Guangzhou,20150603,16.625,411.0833333
Guangzhou,20150604,18.125,412.0833333
Guangzhou,20150605,21.41666667,414.2777778
Guangzhou,20150606,46.16666667,430.7777778
Guangzhou,20150607,13,408.6666667
Guangzhou,20150608,16.47368421,410.9824561
Guangzhou,20150609,17,411.3333333
Guangzhou,20150610,21.125,414.0833333
Guangzhou,20150611,18.0952381,412.0634921
Guangzhou,20150612,26.90909091,417.9393939
Guangzhou,20150613,28.33333333,418.8888889
Guangzhou,20150614,16.125,410.75
Guangzhou,20150615,14.91666667,409.9444444
Guangzhou,20150616,20.66666667,413.7777778
Guangzhou,20150617,16.83333333,411.2222222
Guangzhou,20150618,17.875,411.9166667
Guangzhou,20150619,15.125,410.0833333
Guangzhou,20150620,15.25,410.1666667
Guangzhou,20150621,14.625,409.75
Guangzhou,20150622,11.91666667,407.9444444
Guangzhou,20150623,11.58333333,407.7222222
Guangzhou,20150624,15.41666667,410.2777778
Guangzhou,20150625,22.41666667,414.9444444
Guangzhou,20150626,21.17391304,414.115942
Guangzhou,20150627,17.58333333,411.7222222
Guangzhou,20150628,18.625,412.4166667
Guangzhou,20150629,19.83333333,413.2222222
Guangzhou,20150630,24.25,416.1666667
Guangzhou,20150701,21.33333333,414.2222222
Guangzhou,20150702,21.95652174,414.6376812
Guangzhou,20150703,25,416.6666667
Guangzhou,20150704,23.66666667,415.7777778
Guangzhou,20150705,29.33333333,419.5555556
Guangzhou,20150706,19.71428571,413.1428571
Guangzhou,20150707,19.66666667,413.1111111
Guangzhou,20150708,22.16666667,414.7777778
Guangzhou,20150709,20.33333333,413.5555556
Guangzhou,20150710,18.5,412.3333333
Guangzhou,20150711,33.70833333,422.4722222
Guangzhou,20150712,42,428
Guangzhou,20150713,71.08333333,447.3888889
Guangzhou,20150714,31.625,421.0833333
Guangzhou,20150715,24.16666667,416.1111111
Guangzhou,20150716,32.65217391,421.7681159
Guangzhou,20150717,46.35714286,430.9047619
Guangzhou,20150718,33.58333333,422.3888889
Guangzhou,20150719,34.375,422.9166667
Guangzhou,20150720,29.04347826,419.3623188
Guangzhou,20150721,16.04166667,410.6944444
Guangzhou,20150722,21.72727273,414.4848485
Guangzhou,20150723,18.52173913,412.3478261
Guangzhou,20150724,15.22727273,410.1515152
Guangzhou,20150725,19.125,412.75
Guangzhou,20150726,17.29166667,411.5277778
Guangzhou,20150727,17.375,411.5833333
Guangzhou,20150728,15.375,410.25
Guangzhou,20150729,16.63636364,411.0909091
Guangzhou,20150730,18.04166667,412.0277778
Guangzhou,20150731,14.83333333,409.8888889
Guangzhou,20150801,16.79166667,411.1944444
Guangzhou,20150802,12.16666667,408.1111111
Guangzhou,20150803,25.58333333,417.0555556
Guangzhou,20150804,28.54166667,419.0277778
Guangzhou,20150805,44.04166667,429.3611111
Guangzhou,20150806,39.41666667,426.2777778
Guangzhou,20150807,43.19047619,428.7936508
Guangzhou,20150808,38.875,425.9166667
Guangzhou,20150809,34.5,423
Guangzhou,20150810,31.20833333,420.8055556
Guangzhou,20150811,38.91666667,425.9444444
Guangzhou,20150812,33.45833333,422.3055556
Guangzhou,20150813,20.75,413.8333333
Guangzhou,20150814,23.45833333,415.6388889
Guangzhou,20150815,29.95454545,419.969697
Guangzhou,20150816,38.54166667,425.6944444
Guangzhou,20150817,25.125,416.75
Guangzhou,20150818,23.08695652,415.3913043
Guangzhou,20150819,27.08333333,418.0555556
Guangzhou,20150820,44.66666667,429.7777778
Guangzhou,20150821,30.16666667,420.1111111
Guangzhou,20150822,33.70833333,422.4722222
Guangzhou,20150823,38.83333333,425.8888889
Guangzhou,20150824,43.08333333,428.7222222
Guangzhou,20150825,40.95652174,427.3043478
Guangzhou,20150826,56.33333333,437.5555556
Guangzhou,20150827,45.70833333,430.4722222
Guangzhou,20150828,38.375,425.5833333
Guangzhou,20150829,43.23809524,428.8253968
Guangzhou,20150830,27.29166667,418.1944444
Guangzhou,20150831,29.20833333,419.4722222
Guangzhou,20150901,29.25,419.5
Guangzhou,20150902,19.04166667,412.6944444
Guangzhou,20150903,31.16666667,420.7777778
Guangzhou,20150904,28.56521739,419.0434783
Guangzhou,20150905,23.75,415.8333333
Guangzhou,20150906,23.83333333,415.8888889
Guangzhou,20150907,27.58333333,418.3888889
Guangzhou,20150908,40.61904762,427.0793651
Guangzhou,20150909,59.625,439.75
Guangzhou,20150910,54.58333333,436.3888889
Guangzhou,20150911,52.45833333,434.9722222
Guangzhou,20150912,50.91666667,433.9444444
Guangzhou,20150913,54.20833333,436.1388889
Guangzhou,20150914,41.875,427.9166667
Guangzhou,20150915,35.29166667,423.5277778
Guangzhou,20150916,42.5,428.3333333
Guangzhou,20150917,46.83333333,431.2222222
Guangzhou,20150918,50.83333333,433.8888889
Guangzhou,20150919,43.70833333,429.1388889
Guangzhou,20150920,25.95833333,417.3055556
Guangzhou,20150921,27.08333333,418.0555556
Guangzhou,20150922,39.56521739,426.3768116
Guangzhou,20150923,32.54166667,421.6944444
Guangzhou,20150924,27.875,418.5833333
Guangzhou,20150925,39.08333333,426.0555556
Guangzhou,20150926,34.91666667,423.2777778
Guangzhou,20150927,30.25,420.1666667
Guangzhou,20150928,43.91666667,429.2777778
Guangzhou,20150929,47.04166667,431.3611111
Guangzhou,20150930,66.94117647,444.627451
Guangzhou,20151001,56.58333333,437.7222222
Guangzhou,20151002,30.625,420.4166667
Guangzhou,20151003,28.66666667,419.1111111
Guangzhou,20151004,11.625,407.75
Guangzhou,20151005,18.84615385,412.5641026
Guangzhou,20151006,34.45833333,422.9722222
Guangzhou,20151007,22.83333333,415.2222222
Guangzhou,20151008,29.29166667,419.5277778
Guangzhou,20151009,25.83333333,417.2222222
Guangzhou,20151010,19.41666667,412.9444444
Guangzhou,20151011,14.41666667,409.6111111
Guangzhou,20151012,41,427.3333333
Guangzhou,20151013,49.41666667,432.9444444
Guangzhou,20151014,98.70833333,465.8055556
Guangzhou,20151015,90.41666667,460.2777778
Guangzhou,20151016,67.58333333,445.0555556
Guangzhou,20151017,43.08333333,428.7222222
Guangzhou,20151018,49.41666667,432.9444444
Guangzhou,20151019,55.41666667,436.9444444
Guangzhou,20151020,47.16666667,431.4444444
Guangzhou,20151021,42.91666667,428.6111111
Guangzhou,20151022,44,429.3333333
Guangzhou,20151023,45.54166667,430.3611111
Guangzhou,20151024,53.58333333,435.7222222
Guangzhou,20151025,45.5,430.3333333
Guangzhou,20151026,42.66666667,428.4444444
Guangzhou,20151027,46.25,430.8333333
Guangzhou,20151028,68.27777778,445.5185185
Guangzhou,20151029,44.6,429.7333333
Guangzhou,20151030,48.79166667,432.5277778
Guangzhou,20151031,22,414.6666667
Guangzhou,20151101,9.75,406.5
Guangzhou,20151102,29.375,419.5833333
Guangzhou,20151103,40.29166667,426.8611111
Guangzhou,20151104,50.83333333,433.8888889
Guangzhou,20151105,60.41666667,440.2777778
Guangzhou,20151106,37.5,425
Guangzhou,20151107,43.33333333,428.8888889
Guangzhou,20151108,33.41666667,422.2777778
Guangzhou,20151109,28.29166667,418.8611111
Guangzhou,20151110,26.04166667,417.3611111
Guangzhou,20151111,54.125,436.0833333
Guangzhou,20151112,58.20833333,438.8055556
Guangzhou,20151113,16.25,410.8333333
Guangzhou,20151114,23.95833333,415.9722222
Guangzhou,20151115,41,427.3333333
Guangzhou,20151116,24.91304348,416.6086957
Guangzhou,20151117,28.41666667,418.9444444
Guangzhou,20151118,49.125,432.75
Guangzhou,20151119,62.79166667,441.8611111
Guangzhou,20151120,61.70833333,441.1388889
Guangzhou,20151121,53.41666667,435.6111111
Guangzhou,20151122,32.79166667,421.8611111
Guangzhou,20151123,25.375,416.9166667
Guangzhou,20151124,38.66666667,425.7777778
Guangzhou,20151125,26,417.3333333
Guangzhou,20151129,62,441.3333333
Guangzhou,20151130,39.79166667,426.5277778
Guangzhou,20151201,54.22727273,436.1515152
Guangzhou,20151202,44.33333333,429.5555556
Guangzhou,20151203,15.625,410.4166667
Guangzhou,20151204,20.41666667,413.6111111
Guangzhou,20151205,22.70833333,415.1388889
Guangzhou,20151206,7.833333333,405.2222222
Guangzhou,20151207,16.25,410.8333333
Guangzhou,20151208,23.04166667,415.3611111
Guangzhou,20151209,18.08333333,412.0555556
Guangzhou,20151210,17.29166667,411.5277778
Guangzhou,20151211,21.08333333,414.0555556
Guangzhou,20151212,25.23076923,416.8205128
Guangzhou,20151214,15.28571429,410.1904762
Guangzhou,20151215,27.625,418.4166667
Guangzhou,20151216,51.08333333,434.0555556
Guangzhou,20151217,18.4,412.2666667
Guangzhou,20151218,35.9375,423.9583333
Guangzhou,20151219,48.34782609,432.2318841
Guangzhou,20151220,68.29166667,445.5277778
Guangzhou,20151221,80.73913043,453.826087
Guangzhou,20151222,119.6666667,479.7777778
Guangzhou,20151223,115.3333333,476.8888889
Guangzhou,20151224,41.95652174,427.9710145
Guangzhou,20151225,17.91666667,411.9444444
Guangzhou,20151226,23.375,415.5833333
Guangzhou,20151227,16.91666667,411.2777778
Guangzhou,20151228,26.45833333,417.6388889
Guangzhou,20151229,45.58333333,430.3888889
Guangzhou,20151230,40.20833333,426.8055556
Guangzhou,20151231,50.13043478,433.4202899
Shanghai,20130101,78.04545455,452.030303
Shanghai,20130102,50.76190476,433.8412698
Shanghai,20130103,40.41666667,426.9444444
Shanghai,20130104,46.08333333,430.7222222
Shanghai,20130105,49.8,433.2
Shanghai,20130106,91.06666667,460.7111111
Shanghai,20130107,140.45,493.6333333
Shanghai,20130108,115.5,477
Shanghai,20130109,90.55555556,460.3703704
Shanghai,20130110,52.47619048,434.984127
Shanghai,20130111,47.8125,431.875
Shanghai,20130112,160.7142857,507.1428571
Shanghai,20130113,52.95238095,435.3015873
Shanghai,20130114,129.7058824,486.4705882
Shanghai,20130115,139.3333333,492.8888889
Shanghai,20130116,194.4166667,529.6111111
Shanghai,20130117,53.94444444,435.962963
Shanghai,20130118,118.625,479.0833333
Shanghai,20130119,75.88888889,450.5925926
Shanghai,20130120,36.5,424.3333333
Shanghai,20130121,108.375,472.25
Shanghai,20130122,115.0869565,476.7246377
Shanghai,20130123,147.4166667,498.2777778
Shanghai,20130124,199.375,532.9166667
Shanghai,20130125,181.5,521
Shanghai,20130126,143.1666667,495.4444444
Shanghai,20130127,37.17647059,424.7843137
Shanghai,20130128,48.29166667,432.1944444
Shanghai,20130129,100.7083333,467.1388889
Shanghai,20130130,187.1304348,524.7536232
Shanghai,20130131,36.95652174,424.6376812
Shanghai,20130201,88.23809524,458.8253968
Shanghai,20130202,56.45833333,437.6388889
Shanghai,20130203,23.04166667,415.3611111
Shanghai,20130204,60.31818182,440.2121212
Shanghai,20130205,34.10526316,422.7368421
Shanghai,20130206,58.5,439
Shanghai,20130207,107,471.3333333
Shanghai,20130220,58.7,439.1333333
Shanghai,20130221,60.91666667,440.6111111
Shanghai,20130222,85.70833333,457.1388889
Shanghai,20130223,160.875,507.25
Shanghai,20130224,89.54166667,459.6944444
Shanghai,20130225,30.86363636,420.5757576
Shanghai,20130226,43.29166667,428.8611111
Shanghai,20130227,38.375,425.5833333
Shanghai,20130228,54.17647059,436.1176471
Shanghai,20130301,39.76470588,426.5098039
Shanghai,20130302,23.04761905,415.3650794
Shanghai,20130303,65.59090909,443.7272727
Shanghai,20130304,119.1428571,479.4285714
Shanghai,20130305,146.6521739,497.7681159
Shanghai,20130306,84.79166667,456.5277778
Shanghai,20130307,152,501.3333333
Shanghai,20130308,153.9583333,502.6388889
Shanghai,20130309,122.9565217,481.9710145
Shanghai,20130310,46.66666667,431.1111111
Shanghai,20130311,22.5,415
Shanghai,20130312,54.6,436.4
Shanghai,20130313,49.82608696,433.2173913
Shanghai,20130314,30.04166667,420.0277778
Shanghai,20130315,38.42857143,425.6190476
Shanghai,20130316,51.04166667,434.0277778
Shanghai,20130317,54.95652174,436.6376812
Shanghai,20130318,55.93333333,437.2888889
Shanghai,20130319,56.16666667,437.4444444
Shanghai,20130320,64.13043478,442.7536232
Shanghai,20130321,24.7826087,416.5217391
Shanghai,20130322,79.9,453.2666667
Shanghai,20130323,63.69565217,442.4637681
Shanghai,20130324,70.28571429,446.8571429
Shanghai,20130325,26.45454545,417.6363636
Shanghai,20130326,17.80952381,411.8730159
Shanghai,20130327,56.90909091,437.9393939
Shanghai,20130328,80.77272727,453.8484848
Shanghai,20130329,42.41666667,428.2777778
Shanghai,20130330,27.875,418.5833333
Shanghai,20130331,37,424.6666667
Shanghai,20130401,63.54545455,442.3636364
Shanghai,20130402,72.11111111,448.0740741
Shanghai,20130403,38.72727273,425.8181818
Shanghai,20130404,33.70833333,422.4722222
Shanghai,20130405,25.60869565,417.0724638
Shanghai,20130406,40.375,426.9166667
Shanghai,20130407,60.7,440.4666667
Shanghai,20130408,77.2,451.4666667
Shanghai,20130409,60.18181818,440.1212121
Shanghai,20130410,53.47826087,435.6521739
Shanghai,20130411,80.34782609,453.5652174
Shanghai,20130412,103.0625,468.7083333
Shanghai,20130413,90.82608696,460.5507246
Shanghai,20130414,62.91304348,441.942029
Shanghai,20130415,93.41666667,462.2777778
Shanghai,20130416,57.13636364,438.0909091
Shanghai,20130417,103.7826087,469.1884058
Shanghai,20130418,82,454.6666667
Shanghai,20130419,27.33333333,418.2222222
Shanghai,20130420,25.5,417
Shanghai,20130421,58.04347826,438.6956522
Shanghai,20130422,48.21052632,432.1403509
Shanghai,20130423,87.04761905,458.031746
Shanghai,20130424,100.3181818,466.8787879
Shanghai,20130425,96.45454545,464.3030303
Shanghai,20130426,49.73684211,433.1578947
Shanghai,20130427,47.91304348,431.942029
Shanghai,20130428,41.31818182,427.5454545
Shanghai,20130429,82.72727273,455.1515152
Shanghai,20130430,32.41176471,421.6078431
Shanghai,20130501,34.17391304,422.7826087
Shanghai,20130502,35.85714286,423.9047619
Shanghai,20130503,39.26086957,426.173913
Shanghai,20130504,37.4,424.9333333
Shanghai,20130505,47.82608696,431.884058
Shanghai,20130506,49.90909091,433.2727273
Shanghai,20130507,47.65217391,431.7681159
Shanghai,20130508,36.66666667,424.4444444
Shanghai,20130509,52.68421053,435.122807
Shanghai,20130510,127.1875,484.7916667
Shanghai,20130511,132.7142857,488.4761905
Shanghai,20130512,104.85,469.9
Shanghai,20130513,60.9375,440.625
Shanghai,20130514,39.68181818,426.4545455
Shanghai,20130515,26.95,417.9666667
Shanghai,20130516,20.2,413.4666667
Shanghai,20130517,29.9047619,419.9365079
Shanghai,20130518,48.18181818,432.1212121
Shanghai,20130519,98.17391304,465.4492754
Shanghai,20130520,112.2173913,474.8115942
Shanghai,20130521,91.47826087,460.9855072
Shanghai,20130522,54.17391304,436.115942
Shanghai,20130523,38.45,425.6333333
Shanghai,20130524,55.4,436.9333333
Shanghai,20130525,33.60869565,422.4057971
Shanghai,20130526,39.39130435,426.2608696
Shanghai,20130527,28.35714286,418.9047619
Shanghai,20130528,63.625,442.4166667
Shanghai,20130529,102.1428571,468.0952381
Shanghai,20130530,45.46666667,430.3111111
Shanghai,20130531,42.14285714,428.0952381
Shanghai,20130601,92.95833333,461.9722222
Shanghai,20130602,38.54166667,425.6944444
Shanghai,20130603,59.82608696,439.884058
Shanghai,20130605,23,415.3333333
Shanghai,20130606,18.79166667,412.5277778
Shanghai,20130607,13.45454545,408.969697
Shanghai,20130608,29.375,419.5833333
Shanghai,20130609,44.75,429.8333333
Shanghai,20130610,32.33333333,421.5555556
Shanghai,20130611,126.75,484.5
Shanghai,20130612,123.4583333,482.3055556
Shanghai,20130613,63.54166667,442.3611111
Shanghai,20130614,32.34782609,421.5652174
Shanghai,20130615,24.95833333,416.6388889
Shanghai,20130616,59.08333333,439.3888889
Shanghai,20130617,72.625,448.4166667
Shanghai,20130618,73.125,448.75
Shanghai,20130619,101.1666667,467.4444444
Shanghai,20130620,66.375,444.25
Shanghai,20130621,45.33333333,430.2222222
Shanghai,20130622,58.20833333,438.8055556
Shanghai,20130623,73.43478261,448.9565217
Shanghai,20130624,64.86956522,443.2463768
Shanghai,20130625,39.16666667,426.1111111
Shanghai,20130626,25.19047619,416.7936508
Shanghai,20130627,15.95454545,410.6363636
Shanghai,20130628,14.84210526,409.8947368
Shanghai,20130629,29,419.3333333
Shanghai,20130630,53,435.3333333
Shanghai,20130701,104.6153846,469.7435897
Shanghai,20130702,54.6,436.4
Shanghai,20130703,43.18181818,428.7878788
Shanghai,20130704,46.28571429,430.8571429
Shanghai,20130705,35.0952381,423.3968254
Shanghai,20130706,43,428.6666667
Shanghai,20130707,45.35,430.2333333
Shanghai,20130708,38.83333333,425.8888889
Shanghai,20130709,43.26086957,428.8405797
Shanghai,20130710,42.23809524,428.1587302
Shanghai,20130711,40.47619048,426.984127
Shanghai,20130712,20.13043478,413.4202899
Shanghai,20130713,14.05,409.3666667
Shanghai,20130714,15.31578947,410.2105263
Shanghai,20130715,18.65,412.4333333
Shanghai,20130716,24.45,416.3
Shanghai,20130717,24.86956522,416.5797101
Shanghai,20130718,15.27272727,410.1818182
Shanghai,20130719,18.375,412.25
Shanghai,20130720,34.95238095,423.3015873
Shanghai,20130721,42.21052632,428.1403509
Shanghai,20130722,28.64285714,419.0952381
Shanghai,20130723,40.18181818,426.7878788
Shanghai,20130724,45.05,430.0333333
Shanghai,20130725,62.9,441.9333333
Shanghai,20130726,75.40909091,450.2727273
Shanghai,20130727,87.23529412,458.1568627
Shanghai,20130728,51.05263158,434.0350877
Shanghai,20130729,51.93333333,434.6222222
Shanghai,20130730,42.07142857,428.047619
Shanghai,20130731,47.83333333,431.8888889
Shanghai,20130801,35.45,423.6333333
Shanghai,20130802,19.41666667,412.9444444
Shanghai,20130803,22.0952381,414.7301587
Shanghai,20130804,28.71428571,419.1428571
Shanghai,20130805,44.68181818,429.7878788
Shanghai,20130806,52.54545455,435.030303
Shanghai,20130807,71.95454545,447.969697
Shanghai,20130808,64.04166667,442.6944444
Shanghai,20130809,78.33333333,452.2222222
Shanghai,20130810,54.33333333,436.2222222
Shanghai,20130811,56.30434783,437.5362319
Shanghai,20130812,17.42857143,411.6190476
Shanghai,20130813,14.27272727,409.5151515
Shanghai,20130814,11.18181818,407.4545455
Shanghai,20130815,15.73684211,410.4912281
Shanghai,20130816,12.875,408.5833333
Shanghai,20130817,21.47826087,414.3188406
Shanghai,20130818,21.80952381,414.5396825
Shanghai,20130819,7.642857143,405.0952381
Shanghai,20130820,13.625,409.0833333
Shanghai,20130821,14.04347826,409.3623188
Shanghai,20130822,13.04545455,408.6969697
Shanghai,20130823,16.91304348,411.2753623
Shanghai,20130824,31.15,420.7666667
Shanghai,20130825,43.7,429.1333333
Shanghai,20130826,31.5,421
